Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,X,Y,Z
0 days 00:00:32.102000,11463.0,286.0,7,100.0,False,0,car,1699.7902777777767,-2422.07411577997,7849.384577558289,162.95946267414135
0 days 00:00:32.148000,11480.93995008,286.45999872,7,100.0,False,0,pos,1703.4620888148074,-2420.0,7873.0,163.0
0 days 00:00:32.302000,11541.0,288.0,7,100.0,False,0,car,1715.790277777777,-2409.955824048622,7983.473883489989,163.35197550101879
0 days 00:00:32.548000,11593.2749728,289.5374992,7,100.0,False,0,pos,1735.6073999983773,-2390.0,8192.0,164.0
0 days 00:00:32.622000,11609.0,290.0,7,100.0,False,0,car,1741.5680555555548,-2384.567856425207,8243.103767215041,164.00556787343652
0 days 00:00:32.628000,11611.51994624,290.0,7,100.0,False,0,pos,1742.0509883401207,-2384.0,8248.0,164.0
0 days 00:00:32.822000,11693.0,290.0,7,100.0,False,0,car,1757.679166666666,-2352.6159660569347,8487.237530024247,163.32853727283165
0 days 00:00:32.908000,11342.9088544,291.4333312,7,100.0,False,0,pos,1764.6731006814753,-2339.0,8586.0,163.0
0 days 00:00:33.062000,10716.0,294.0,7,100.0,False,0,car,1777.2791666666658,-2323.300294148243,8695.189870641923,162.6334479100616
0 days 00:00:33.328000,10425.300139885714,294.94999954285714,7,100.0,False,0,pos,1799.0784496278256,-2302.0,8812.0,163.0
0 days 00:00:33.342000,10410.0,295.0,8,100.0,False,0,car,1800.2236111111104,-2300.0604763812134,8822.273791961421,163.0708571946144
0 days 00:00:33.508000,10416.63999488,294.17000064,8,100.0,False,0,pos,1813.7806455837676,-2273.0,8964.0,164.0
0 days 00:00:33.542000,10418.0,294.0,8,100.0,False,0,car,1816.5569444444438,-2267.8174812306056,8990.419384900806,164.0645266847858
0 days 00:00:33.702000,10418.0,294.0,8,100.0,False,0,car,1829.6236111111102,-2245.8164541629208,9098.14905223936,163.9897914568551
0 days 00:00:33.708000,10417.600008533333,293.97500053333334,8,100.0,False,0,pos,1830.113056629657,-2245.0,9102.0,164.0
0 days 00:00:33.942000,10402.0,293.0,8,100.0,False,0,car,1849.1569444444438,-2207.107906094438,9269.960168266482,165.04691063511393
0 days 00:00:33.988000,10402.0,292.80833386666666,8,100.0,False,0,pos,1852.8905693242073,-2194.0,9325.0,165.0
0 days 00:00:34.148000,10402.0,292.1416672,8,100.0,False,0,pos,1865.863384044699,-2137.0,9561.0,164.0
0 days 00:00:34.182000,10402.0,292.0,8,100.0,False,0,car,1868.6236111111107,-2128.222770700168,9597.154199545666,163.8520050942037
0 days 00:00:34.396000,10227.0,291.0,8,62.0,True,0,car,1885.9219444444439,-2108.6291605256642,9677.338906062721,163.91490220121284
0 days 00:00:34.489000,9720.848799236079,284.0044142983848,8,36.48668744116817,True,0,pos,1893.2202072464784,-2100.0,9715.0,164.0
0 days 00:00:34.622000,8997.0,274.0,8,0.0,True,0,car,1903.1230555555549,-2078.809737544624,9808.722955124878,163.98572706490026
0 days 00:00:34.649000,9113.50527616,268.5999872,8,0.0,True,0,pos,1905.00959223376,-2074.0,9830.0,164.0
0 days 00:00:34.822000,9860.0,234.0,8,0.0,True,0,car,1916.123055555555,-2042.1515717251762,9970.522820471519,164.37495311815542
0 days 00:00:35.049000,9794.422203733333,203.7333248,8,0.0,True,0,pos,1928.3560639470395,-2006.0,10127.0,165.0
0 days 00:00:35.182000,9756.0,186.0,8,0.0,True,0,car,1934.723055555555,-1993.2348472972972,10178.53577028448,165.03518928208942
0 days 00:00:35.289000,9351.74782336125,177.72817328329947,8,0.5336662397871305,True,0,pos,1939.5730282986374,-1983.0,10216.0,165.0
0 days 00:00:35.489000,8596.136730196386,162.2668241822363,8,1.531172633404111,True,0,pos,1948.0830167120246,-1955.0,10307.0,165.0
0 days 00:00:35.583000,8241.0,155.0,5,2.0,True,0,car,1951.9883333333325,-1937.8493395822097,10350.74491819921,165.00215740807755
